"","0","1","2","3","4","5","6","7"
"Slc7a12",0.000295665470189835,0.00551875851711385,0.00478985030894485,0.0129038109480568,0.00483474801158802,0.00185423368144531,0.00954620722446237,0.00794135349028167
"Lrrcc1",0.182890783768203,0.136964247036721,0.219413568671003,0.147774291287604,0.211676965460094,0.0655264133450858,0.191192748399925,0.186773905099145
"E2f5",0.293875303313656,0.130389708109442,0.312424732601138,0.190194271400795,0.285001314776825,0.104868604219534,0.142361746501687,0.301747839823789
"1810022K09Rik",0.342819388602825,0.296202656714711,0.342102100238088,0.283799551346013,0.350344854601228,0.263751172139266,0.371349392493339,0.31859042373717
"Car13",0.130597211463042,0.0376326957461602,0.0459025358691188,0.0780063274295466,0.0430652145680993,0.0188766950581327,0.104334488002603,0.156847706216641
"Car1",0.0168908879611739,0.0170070459989955,0.00411419937831369,0.0215568988584163,0.00686466326517748,0.00470890441521255,0.224576109189397,0.0434525513455874
"Car3",0.126476434477494,0.072050914834904,0.0981221859253752,0.062044349646393,0.12172213668022,0.0292386873477863,0.107899304028404,0.106287268578069
"Car2",0.200064851343943,0.0932862610690687,0.119651904005713,0.093663635809249,0.225515611931787,0.0452128700744522,0.536340301896176,0.189778564123988
"Gm9733",0.0210572372710135,0.334600010245347,0.0125024305960952,0.256383591133569,0.0135651389954,0.423525066229407,0.0662508006407248,0.0160203198303801
"Sirpb1a",0.0132708072772088,0.0927717750056913,0.00237146756125079,0.143355962236087,0.00611048332779237,0.206368239837565,0.0684991898503801,0.0386919336967337
"Sirpb1b",0.0143048328697632,0.11472945789808,0.0121464950291479,0.274790169447318,0.0129582054304366,0.493666543837201,0.0716506967593414,0.0122059924992324
"Sirpb1c",0.00810594318284028,0.0270091192591419,0.00289058177991377,0.129637354324245,0.0088134702796604,0.145479688634384,0.0220091084829972,0.0165596419032184
"Gm5150",0.0190334244016808,0.180073442918744,0.00676622881565869,0.237279516820033,0.010008327752744,0.615931670410566,0.0849412200494159,0.0298846591840085
"Ythdf3",0.344778761533967,0.428120252970086,0.371114970947021,0.352523347924808,0.374774007810563,0.600406040345652,0.295993188778152,0.391979787308859
"Cypt12",0,0.0013815308301833,0.000285952256643022,0,0.000512500382209235,0,0,0
"Bhlhe22",0.0011482980430288,0.0409204966640844,0.000810498056771116,0.0240671875045579,0.00420474261301394,0.0169820753624836,0.017873059190235,0
"Cyp7b1",0.021517662767722,0.0811442873318311,0.015977591102175,0.187194891771565,0.0520673055026913,0.0845082936321684,0.113044943556215,0.0354749465748693
"Armc1",0.357835485823149,0.311217077404266,0.411146185300923,0.331563449295262,0.399251050840699,0.351238262471037,0.435223629385316,0.342605601212722
"Mtfr1",0.437353059289801,0.36546552663898,0.501183351600968,0.341572552624377,0.52186501805086,0.482341182690806,0.556251845359167,0.484473224655502
"Pde7a",0.654282813480896,0.32460366879907,0.78054459509873,0.386223795094159,1.042040175747,0.243450694607122,0.405080701073408,0.607599199190755
"Dnajc5b",0.133777365099459,0.0896361682177643,0.11362846303177,0.118320294258574,0.16569759871083,0.0412610123725042,0.116357922069658,0.164189054617216
"1700064H15Rik",0.366428819877034,0.327025861141944,0.440738250903666,0.402328349407696,0.437371080427919,0.225183168526152,0.543094140289831,0.391376935229507
"Trim55",0.0253978903087623,0.0328053908912748,0.0579595561141558,0.0491051234562497,0.097318357805784,0.00184718931459096,0.24924871330839,0.0330238100867222
"Crh",0.0202086732401002,0.0129449296724984,0.0403212053645319,0.02983990560113,0.0427403381857668,0.00252979080143173,0.118166929952113,0.0300791854801527
"4632415L05Rik",0.152787403792014,0.180331203479759,0.232728269650608,0.193278042729218,0.225065492410146,0.0697754830698975,0.113884953533913,0.189078519191744
"Cp",0.0680810904222507,0.155110363041276,0.0591843549460419,0.188196396832226,0.0777098728121775,0.293238920646327,0.094338927174749,0.0299185935027864
"Hps3",0.558812516908251,0.516866093804327,0.343426477411449,0.566546178012782,0.361355271503072,0.663620504996044,0.281036111624262,0.360254577684107
"Hltf",0.465570843155106,0.391269731130698,0.483500151058176,0.298590382414371,0.483837593595941,0.369399018527104,0.249967273083803,0.462458497245455
"Gyg",0.243247326279642,0.315624650125308,0.299722625220118,0.275692241894701,0.315372457431157,0.278155512911158,0.151333035483965,0.38651912929474
"Cpa3",0.0150312484812165,0.0431085000357201,0.161018647145371,0.040605285798963,0.196833208389733,0.0217209564148906,0.030647016067588,0.0165596419032184
"Cpb1",0.00471717829770362,0.0175349190968516,0.0443329873950996,0.0228259120601671,0.0773914943493428,0.0113891469812086,0.0372349571203283,0.0100972330658231
"Agtr1b",0.00553326072338318,0.0194065212910834,0.0355168227709004,0.0626670204077584,0.0490664672579938,0.0117571669666119,0.0294837225349254,0
"Tbl1xr1",1.01844918505856,0.785927334009902,0.842796198106761,0.952268777645682,0.918738029477211,1.18543174800633,0.426947518421929,0.886646008451737
"Spata16",0.0178077359309189,0.0507884930460674,0.02070475062412,0.0591606577130944,0.0195900015732356,0.0467686255236776,0.0680939059377917,0.0476997231494734
"Ect2",0.352721631047528,0.38450850683679,0.362033044619473,0.302375433512451,0.333281281163061,0.452503887408869,0.450517712983511,0.410936755100345
"Nceh1",0.559982615433929,0.714007943913698,0.419101006266319,0.848670076832916,0.451349704624807,0.500626597357122,0.406310153330993,0.66700957157475
"Tnfsf10",0.13832508010327,0.084178612832875,0.280789470484982,0.128993429636712,0.347691729861041,0.0283695240655141,0.102803441976737,0.336406212075897
"Ghsr",0.00542595442649613,0.0101796787454811,0.00745733173744467,0.00817058560423561,0.0116055362141068,0.00221065101718446,0.00725889238392251,0.0137987744713455
"Fndc3b",0.403546424369207,1.12538361494556,0.310755760698867,1.39769382050818,0.449170691309104,1.24246182875574,0.460940626244393,1.54070116042864
"Tmem212",0.00860679351150021,0.0462207420454241,0.00748978868013726,0.0495408878243996,0.00508585194813606,0.0327022623478472,0.0262770765279236,0.025876573392006
"Pld1",0.0527669466372583,0.515735707410202,0.134967964925865,0.668015218491319,0.173278690416182,0.27693127310568,0.295063705319632,0.139038831806163
"Tnik",0.264529642486548,0.203642178814276,0.933740565928943,0.304078733903929,1.01998212495207,0.125366160646208,0.24338627058134,0.113777041619145
"Slc2a2",0.0102973438598196,0.0263860539893532,0.032553286373035,0.0325315667847472,0.02750302383444,0.00609711002660226,0.0228797001101965,0.0158207742095396
"Eif5a2",0.154023746159259,0.0592767748960934,0.219237101738128,0.126271024802016,0.203668228016428,0.0474931918952002,0.216020538516997,0.119953912571349
"Rpl22l1",0.279748936048121,0.236421707970679,0.280125495006843,0.214817130968926,0.26481342120864,0.179355104547584,0.212872949707911,0.30143763646953
"Gm1527",0.000613292278689666,0.00609003202835459,0.00140627882866686,0,0.00199425492702365,0.0028836874923225,0.0218499404286997,0.00390275599054088
"Actrt3",0.153930121833671,0.0693029383494677,0.154922126894712,0.092018714375785,0.157753387553362,0.0613183807294559,0.0562847631727278,0.186062474209886
"Mynn",0.63640938983103,0.483418526273833,0.59284755481254,0.372641213602808,0.55462271918987,0.573480450744221,0.613231389298848,0.645984964867769
"Lrrc34",0.0144290132348893,0.0502270190925665,0.0162529858464065,0.0710884518282141,0.0184573969004042,0.0216496516636182,0.0307854118126605,0.0213228205403005
"Lrriq4",0.0325038768795499,0.0541054125809755,0.0257370512767402,0.0671395509278612,0.0394313607293784,0.0233860211084896,0.0369901364307819,0.0922961287058881
"Lrrc31",0.00713699250266421,0.0227349202302807,0.00881303879703353,0.0292589578425395,0.00984141713796173,0.00356629436793099,0.0662735847903548,0.0179451093199942
"Samd7",0.00787408036508248,0.0305850319214165,0.00844226609872248,0.0422564104255635,0.015810103382298,0.0136528047572559,0.536978126259895,0.0132418966890981
"Sec62",0.265884127737009,0.28369421657186,0.299908135515039,0.199175919195071,0.2981541583818,0.254792746914623,0.450021261112044,0.261138472598897
"Gpr160",0.138380221461143,0.511532830998271,0.176810612150141,0.598372208450624,0.284082527105572,0.318566676802562,0.130809341461415,0.442665482102305
"Phc3",0.224636020131644,0.223408648957499,0.456980786487259,0.276457501632638,0.434417576969542,0.17053807438173,0.243346773842316,0.52367046716508
"Prkci",0.28906227886296,0.462663234446813,0.25936927890703,0.284841895128869,0.258254996209853,0.353396458104862,0.291897572234566,0.426448379887391
"Skil",0.535094864781133,0.55184419176543,0.488215089196341,0.441334623602514,0.464743009193176,0.556084387967706,0.272690476520861,0.888230945886019
"Cldn11",0.0110710125266972,0.00708090679719464,0.00985811345349413,0.0176983952549625,0.0129980831951574,0.00549761898103263,0.0103727001563501,0.0314206511927755
"Slc7a14",0.00868013393802863,0.0623002777794294,0.0218144873371408,0.0644699448062594,0.00916835655498109,0.0728129658813784,0.0734402380782515,0.0167617347910972
"Kcnmb2",0.021888785751725,0.049520702738637,0.0120975841805248,0.0506057315131325,0.0165346621449123,0.035939281125743,0.0629560571741077,0.0256151568842805
"Zmat3",0.0893901588660734,0.0520570507104023,0.166516556415332,0.122944733975685,0.154891256181551,0.077599975431846,0.101674283052817,0.204878990327052
"Pik3ca",0.533725022107983,0.468756528581516,0.526252409696298,0.494507682370427,0.555332283225426,0.605692819779289,0.433506041847856,0.614792039695972
"Kcnmb3",0.222578049293399,0.0264726984173695,0.040323297275286,0.0423080555510037,0.028202151480123,0.0321461524421315,0.0364292250492642,0.214267562285719
"Zfp639",0.39891112910423,0.296870877044436,0.373486416120174,0.299085552173815,0.339976291786239,0.206716837132315,0.328425407854051,0.307765665359068
"Mfn1",0.238011316634088,0.215372116914993,0.260271466968836,0.212112801841522,0.26001140744827,0.243902736647692,0.24908657689442,0.395798586317583
"Gnb4",0.0506066710117829,0.0288360444073154,0.0754366383537993,0.0592529090074021,0.0767301036155429,0.0160669078087017,0.0764427477520715,0.0503261739426082
"Actl6a",0.439562115148157,0.414373926285661,0.461243205478514,0.383650771120018,0.387890288323417,0.424882890562043,0.496659263212888,0.40140045345141
"Mrpl47",0.36372822998069,0.383202580786346,0.428290075403064,0.314148521780604,0.442655989881091,0.502645349786461,0.38447452481362,0.430809288140703
"Ndufb5",0.365839654852727,0.38611882615901,0.42919307060855,0.319463754831143,0.44150456848035,0.510133753178039,0.382335909424108,0.425904607705828
"Usp13",0.00680268963857082,0.0257246590140293,0.00422995295856474,0.023663635956689,0.0105595751343856,0.0222455195907213,0.0428260056947301,0
"Pex5l",0.0138278782794984,0.0470827518002253,0.0206080498838819,0.0191424186340023,0.0222732450783096,0.0150370384652731,0.0486853968119198,0.022963721757608
"Ttc14",0.355073754138093,0.370620358940335,0.429146236137875,0.302531108165574,0.388250783683057,0.329165550599633,0.387824082245006,0.514927950162316
"TTC14",0.348740714745184,0.368258766505977,0.422676620634523,0.297484824124555,0.381469064343586,0.326193292708035,0.385229028822388,0.510353943403433
"Ccdc39",0.0452989156269223,0.072341777147553,0.0677077677551354,0.0895902739971944,0.0575501971650882,0.0287773667567369,0.0315319241348354,0.022688786054641
"Gm9791",0.00248744921971967,0.000343194055294764,0.00229373726621935,0.00444474925630379,0.000506878852923206,0,0,0
"Fxr1",0.227600740310642,0.193578071424185,0.227593657457054,0.298970821226919,0.23378016512101,0.129029996406269,0.249660762748167,0.338389934774059
"Dnajc19",0.138172449987397,0.124711462357625,0.162339722721135,0.193874500905406,0.184167799427546,0.0588636900911286,0.13673578388314,0.253059672270986
"Dnajc19.1",0.116193307864373,0.108523549594216,0.138187248344821,0.131188574213306,0.159069219555769,0.0510296181540446,0.120545573770764,0.194390939259058
"DNAJC19",0.114613606874032,0.106324069307693,0.134644973761429,0.123522563331354,0.157533986895753,0.0510296181540446,0.119482465783671,0.194390939259058
"Sox2",0.000514178913804781,0.00657421651016024,0.00170135221365038,0.0119328436512748,0.0012455147444294,0.0028836874923225,0.00474175931222443,0
"Atp11b",0.418852323349186,0.461359417100544,0.51508365862577,0.358028514902601,0.625983236427519,0.545943809825391,0.434866317918118,0.484029577748432
"Dcun1d1",0.452735982398845,0.295698151835236,0.327478060014065,0.299344168430687,0.351888086311509,0.326347198131653,0.751066031976205,0.481207060226366
"Dcun1d1.1",0.452565873133606,0.29494920658599,0.32688537287215,0.300342510700748,0.351155916228198,0.326347198131653,0.755263240938763,0.472207343785197
"Mccc1",0.298187408643022,0.26711498864739,0.3114913505935,0.325707627875192,0.286106220518657,0.217835044838124,0.303709926396145,0.280276512332904
"Ccdc144b",0.0186193388417001,0.017935077288869,0.0207691654145476,0.0419394597753582,0.0150239900265296,0.0129629589095348,0.0406591844221698,0.0263717214412292
"Acad9",0.234061346511671,0.150911234767458,0.136418433980593,0.14230319430907,0.150788474579759,0.107139686570235,0.0859184060164836,0.246085028251704
"D3Ertd254e",0.00366234238612351,0.00478030494929169,0.0047342052795531,0.00761985208649991,0.0078428428745562,0.00199321099329572,0.00627719014450222,0
"Qrfpr",0.0205312736003657,0.0176322563992273,0.00588854292446194,0.0351238536673375,0.0138780230497623,0.0114971729626162,0.0504208034316061,0.0185063017769435
"Anxa5",0.410976433570773,0.375551510006201,0.355611069897085,0.36703276205302,0.368505172611908,0.103730977404096,0.134100537171909,0.502555727132827
"1810062G17Rik",0.396788487807084,0.351105127078565,0.344044917212398,0.320701679299201,0.361951138066086,0.102557598738664,0.116931904919465,0.49406374333653
"Exosc9",0.105752525042057,0.0948910289298812,0.116229801978486,0.0995433288093146,0.105571174402862,0.0443049298844014,0.118575347588684,0.169380795770716
"Ccna2",0.29772503036681,0.324171441017684,0.237540770031084,0.28046744583424,0.27854794732414,0.293819057763595,0.514091445677336,0.367108828602493
"Bbs7",0.0663792099320786,0.0336362316699692,0.0828000527534179,0.105848951263417,0.128959511111912,0.0295146660288804,0.135324895786478,0.149098375697944
"Trpc3",0.031102508700335,0.0271516094184326,0.0190162296204124,0.0519108768781562,0.0404779914421731,0.005925149160333,0.0646331774954746,0.0696815156934911
"4932438A13Rik",0.430698244449781,0.571495227299969,0.665765153144175,0.359329122499826,0.591906732759061,0.585419150172758,0.375150967603374,0.347021330074691
"Adad1",0.0525015614876616,0.0423154099773932,0.0604046917189372,0.087874828618836,0.0539888101822918,0.0449477848932175,0.0665018936062204,0.029515675725032
"Il2",0.00520397345123697,0.0108944697374868,0.074188727778703,0.00478429640498941,0.0311034964698675,0.00396212184068919,0.00344366604042823,0
"Il21",0.0118680397301469,0.00852271312566082,0.0506866603525806,0.0224836949396199,0.00986099475769967,0.00184718931459096,0.00758696667066435,0.162188106344914
"Cetn4",0.197757076699719,0.144982120123653,0.276643267143995,0.240047102248043,0.236028063572367,0.0813888256873786,0.162273543027817,0.238810692613415
"Fgf2",0.276277701774668,0.422784597299518,0.419343945101864,0.524799166704818,0.31763341542959,0.241389726600819,0.327987862995028,0.41435301628371
"Bbs12",0.201894514141875,0.146752483017879,0.287071823067868,0.247613539270859,0.23470880135718,0.0813888256873786,0.155584228956281,0.246651396289328
"Nudt6",0.547123860549989,0.566896410008346,0.6076452797593,0.506017862273543,0.586861552502717,0.755298519844171,0.631351545697592,0.529667490986969
"Spata5",0.742460642225924,0.680116148945866,0.800286152637737,0.70977782305887,0.807321838256236,0.78962895040254,1.06528984656358,0.833075111703683
"Spry1",0.115661204977178,0.123270917976636,0.146734950970333,0.0839074288505066,0.107789768500758,0.0337521679275671,0.0589817696642557,0.0677152404243759
"Gm5148",0.0639376939775745,0.0549502149885838,0.178303062941269,0.0512077253472994,0.182845082254233,0.0103606313055877,0.0185368912698566,0.161522319769782
"Ankrd50",0.356953279723735,0.311457046591468,0.453754586837589,0.280874379408724,0.464150391528418,0.161347931700808,0.16205566289248,0.426375026055478
"Fat4",0.0249439042102563,0.0291301958655009,0.0191144977751586,0.0439410271124473,0.0245572920226724,0.0211688071642184,0.0626203474873507,0.0820373825829855
"Gm9845",0,0,0.00244493889409608,0,0.00178742201985351,0,0,0
"Intu",0.146438304104919,0.38464752056528,0.180539593321493,0.288559103017802,0.201932215379525,0.295718395860779,0.197632203700736,0.168601923051923
"Slc25a31",0.00840351735293282,0.0162601807932195,0.00737055617720323,0.0275750702961735,0.0100156755260146,0.00149054427853316,0.0330825176820142,0.0387154780119759
"Hspa4l",0.298956288808672,0.411873318241928,0.383562314998685,0.35488238478689,0.379583773065438,0.319630855589283,0.525980674047173,0.530093708358911
"Plk4",0.25378370040143,0.250895210363764,0.222921677970962,0.184138870525465,0.230284352115367,0.217308897446277,0.318436760722609,0.353933299154259
"Mfsd8",0.224657652058666,0.275704850805768,0.243194921610021,0.21065998295761,0.249359409449193,0.196828665842638,0.389243180449681,0.307675803370838
"3110057O12Rik",0.398511530794678,0.479815139359573,0.456791535122451,0.380005854991439,0.450436058721572,0.398269112647971,0.537499800048448,0.629448510712787
"1700034I23Rik",0.00278855652160938,0.000940128721199578,0.00246516452366069,0.00219655322879598,0.00606042528324603,0.00129452447282215,0.00137272835274426,0.00913178331451318
"Larp1b",0.458090350098894,0.68996389868187,0.44897821685692,0.376875494578519,0.445087763687553,0.670107472486297,0.683238432696804,0.619975782692426
"Pgrmc2",0.409063153154404,0.465541354609451,0.449717414936339,0.375979001683355,0.397865322153279,0.609651577011117,0.594699758111137,0.441052501566834
"Jade1",0.492513897910384,0.519894776652354,0.489027267810425,0.501093250017546,0.534913787322098,0.333233524633587,0.39615040378358,0.932792241228759
"Sclt1",0.317253344209197,0.344218400947256,0.350367812697827,0.309234001093977,0.336796100949461,0.181763116548313,0.279292322994043,0.412544372386534
"D3Ertd751e",0.265393947800151,0.281885013484408,0.294082335538869,0.250119137108382,0.280214418023468,0.139479735519212,0.238527131560765,0.326287249513685
"Pcdh10",0.0062158820511167,0.0149825959347771,0.00718442096359469,0.0164290842398682,0.00284930480574864,0.00614597158379024,0.0270276920019927,0.0424725599126323
"Pabpc4l",0.00140852212856461,0.00294346393501425,0.000284292659949633,0.00225623349757607,0,0,0.00156340510181792,0
"Pcdh18",0.000310014535449978,0.00564114383767478,0.00101751648870863,0.0192295413621749,0.000384646373375025,0.00504682081925611,0.0153407437582503,0
"Ccrn4l",0.257747415303822,0.427536120778429,0.398511847560023,0.394543793033156,0.417210080830258,0.414596502324915,0.660391356943052,0.382698963357205
"Elf2",0.817375649945529,0.915462627089572,0.922101249149726,0.901929058779146,0.908699045933783,1.0415023887056,0.78865847786941,0.951864880782898
"Mgarp",0.0749952948498059,0.0404152883362112,0.177236955738668,0.0585468149348937,0.12833563860616,0.0123716715611026,0.0580147606645188,0.212636765547717
"Ndufc1",0.133256098914922,0.145530500720385,0.137384698696265,0.123425062874162,0.163327330422552,0.23558435932202,0.156508159283065,0.114687093905145
"Naa15",0.367456328267375,0.33397360562491,0.389715230660106,0.38239887863296,0.370434529587729,0.295311805577657,0.307048279494732,0.375009529104455
"Rab33b",0.4343672499218,0.389378281016884,0.488818260941849,0.325297468057002,0.44532307492399,0.344344491711897,0.288944949334379,0.610905228610459
"Setd7",0.389880471549595,0.609544728939419,0.64193277814713,0.569456766359205,0.59167751887066,0.597487492611676,0.310598192065753,0.487058847317269
"Mgst2",0.112945184236166,0.241925466505516,0.162502365934129,0.172299167358654,0.165218759219655,0.0996781463432357,0.152033607156329,0.206963324818116
"Maml3",1.28270053958496,1.16790720247872,1.12387543008403,1.45372343949945,1.20012676923034,1.08683426166768,0.830344820625948,1.26185077792168
"Foxo1",0.870271789344588,0.18717713762174,1.07063443098772,0.396151636428764,1.10946709549888,0.136318523823185,0.217607855349331,0.974764820784942
"Cog6",0.216542645435588,0.156070060578214,0.199763523265461,0.173088525441189,0.19013528706574,0.124552603028172,0.112655127712466,0.352005399772589
"Lhfp",0.10723833730194,0.0669682544497966,0.126407953500367,0.131366672558102,0.133311635474248,0.0343324330869465,0.143401982795862,0.0683150951808269
"Nhlrc3",0.346999818302069,0.252372818817346,0.313883175907653,0.360701985907111,0.323251321767992,0.216131194764628,0.233734024252237,0.385609495740442
"Proser1",0.372815670533298,0.247517132971569,0.321611429605967,0.311025004531207,0.328121256873087,0.213071676125517,0.231228278379168,0.396957159518726
"Stoml3",0.0466550693933486,0.016159085672562,0.0221896910761146,0.0378358463364609,0.0304021096242296,0.0169912790549049,0.034436978764528,0.0385993837151571
"Frem2",0.0460844445499887,0.0534665869120281,0.0332867047353362,0.0580253226443484,0.0758017750937312,0.0189196095013817,0.0672490140500944,0.0828146808142026
"Gm10985",0.000375072887784925,0,0,0,0.000695272749449698,0.00185423368144531,0,0.00522806987987022
"Ufm1",0.239911126170173,0.233912910371543,0.17014909780496,0.213142211445299,0.176551100359901,0.189382205370699,0.120263156812776,0.290322598842617
"Trpc4",0.0250197795731062,0.0396632221183379,0.0114720338942656,0.0367459088579066,0.011435647418809,0.0113202243506734,0.054997505873589,0.0178853149723281
"Postn",0.0054707907287325,0.0167406929833271,0.0286293087624983,0.017325524698074,0.0421711463116009,0.00311001206795576,0.00384189200750553,0.00522806987987022
"Gm5641",0.00140575675067252,0.00109287147735696,0,0,0,0,0.00678464261606297,0
"Supt20",0.470516051300239,0.556379788013116,0.492937181571958,0.381947490375472,0.480121843170202,0.70048848374011,0.439686094695431,0.508576606910443
"Supt20.1",0.390417771461261,0.507096246368471,0.386511706924627,0.297375660753054,0.356939502064397,0.582431859802144,0.395018465801072,0.361443632870174
"Gm21958",0.00205978729095228,0.00359552043675909,0.00493461001966816,0,0.00519694970259779,0,0.00502470745496152,0
"Exosc8",0.276077717580862,0.327461489727507,0.34973525548898,0.261694777457981,0.322465953982945,0.402014840826066,0.321002480943102,0.350986538771505
"Alg5",0.288219152236825,0.338373726677426,0.360672287142911,0.276274210957948,0.334493847304055,0.402090346236707,0.330661610276349,0.347746127142067
"Smad9",0.0475593116463363,0.0495435714814841,0.0473166124362177,0.0814578544253216,0.0649368819110335,0.0446080532669745,0.0594815683474186,0.0744503381479973
"Rfxap",0.180932715745837,0.200927232461973,0.214421460672826,0.165510647424689,0.201316950891907,0.204328915697904,0.253941640722391,0.280907552344662
"Sertm1",0.00447149859734969,0.00672799816563671,0.0017251725020965,0.00734088960526763,0.00110213228906761,0,0,0
"Ccna1",0.00198151117139878,0.00717114317345984,0.00150829148651317,0.0104874724147549,0.000324783801738288,0.00328773546611787,0.00599241970543005,0.01016248093274
"Spg20",0.127913412705174,0.114522897135511,0.150082036375039,0.160759153448864,0.148163476184686,0.0579849367993278,0.0933583636843468,0.212795241343524
"Ccdc169",0.0191625218832247,0.012966372033264,0.0170082891049473,0.0299411061106748,0.0299229660993255,0.00361602893186518,0.0105214660649692,0.0662877403556881
"Sohlh2",0.000468468341905574,0.00767612062015022,0.00111930755780719,0.0146739811922761,0.0076132651866388,0,0.00184248680810428,0.00671345429878909
"Dclk1",0.0384524281825096,0.0935063504603373,0.135919292144797,0.182533181118838,0.0704890745765669,0.0311100502900717,0.148289620657976,0.0600932467969416
"Gm21954",0.000650202667384814,0.00314179648395919,0.00498356573421293,0.00426702679693684,0.00477375720009805,0,0.00906392543068798,0
"Mab21l1",0.00383465628411907,0.0092198473743806,0.0204139434418966,0.041692312779301,0.0271593000143801,0.00412346059368449,0.0112268830297815,0.0175222194641056
"F830104G03Rik",0,0.000635803076155265,0.000977705249498404,0,0,0,0.00330527834801449,0
"Tm4sf1",0.00320957586254639,0.0616168041835692,0.000616550637977527,0.0263655623772046,0.000798319151794868,0.00907819127052337,0.00771039090661219,0
"Tm4sf4",0.00093118862538682,0.0102043843367361,0.00181820963469525,0.00766386916190677,0.00310243513436244,0.00330764645616258,0.0122469823235603,0
"Wwtr1",0.0172760717280916,0.149064881784855,0.0113282907149007,0.0975167753247579,0.0194972257471028,0.0610437665086722,0.100413297930289,0.0916906945499389
